cases_0_submitter_id	cases_0_case_id	cases_0_samples_0_sample_type	data_type	cases_0_samples_0_tissue_type	file_name	cases_0_samples_0_submitter_id	cases_0_samples_0_portions_0_analytes_0_aliquots_0_aliquot_id	cases_0_samples_0_sample_id	file_id	data_category	cases_0_samples_0_tumor_descriptor	cases_0_samples_0_portions_0_analytes_0_aliquots_0_submitter_id
TCGA-A2-A0CY	757df7b0-4774-4493-98bf-999ded9ac86e	Primary Tumor	Gene Expression Quantification		91f35d16-88fd-4729-b4a8-09d26f20ad86.FPKM.txt.gz	TCGA-A2-A0CY-01A	c7d2b685-5f11-4879-82d5-e983b5dbb07d	673cf36a-0405-4671-a76b-f0607d56beaf	b764e41e-d23f-4b0f-9a0f-a0e4390b817d	Transcriptome Profiling		TCGA-A2-A0CY-01A-12R-A034-07
TCGA-A7-A6VX	7eea2b6e-771f-44c0-9350-38f45c8dbe87	Primary Tumor	Gene Expression Quantification		f5689b4d-3907-40ce-aa31-90508021731a.FPKM.txt.gz	TCGA-A7-A6VX-01A	aed86155-1d12-4447-bdf6-3aaba9938a71	c7f909cb-2d45-4b58-90ba-180c10e78723	56b4df2c-399f-4389-ad00-a0b510940a80	Transcriptome Profiling		TCGA-A7-A6VX-01A-12R-A33J-07
TCGA-AR-A1AH	a6e11b30-3ae8-4dd1-b04c-a730c6a79746	Primary Tumor	Gene Expression Quantification		4870a03e-aa72-4058-b347-5cb2861fa3a3.FPKM.txt.gz	TCGA-AR-A1AH-01A	ff0d7627-cec2-42e7-891b-cba5f42e3272	65ce036f-a8ed-4e83-818c-b54c95529a2e	2a5c1026-b019-4041-84fc-053527859b7f	Transcriptome Profiling		TCGA-AR-A1AH-01A-11R-A12D-07
TCGA-A8-A075	7861a5f2-8910-4bcb-9c34-f79c5acd6e21	Primary Tumor	Gene Expression Quantification		700fa398-8999-430e-a52d-0e7a40a2d45b.FPKM.txt.gz	TCGA-A8-A075-01A	1ccf908a-7620-4af8-b83f-0e287f3655c5	d3263082-946d-4420-8a63-8d67eeee09c5	3ce0601f-705f-45ca-9caf-0adcf02c3207	Transcriptome Profiling		TCGA-A8-A075-01A-11R-A084-07
TCGA-E2-A576	f04dca9e-409b-4300-b11d-12243e5d361d	Primary Tumor	Gene Expression Quantification		c595d44f-7e4f-4ade-9c9a-87b44ccac393.FPKM.txt.gz	TCGA-E2-A576-01A	1323e58e-5e3f-459a-99ff-e7a6748d3d77	155daece-cd56-4a90-9ee9-2c291c871bff	ae596b2e-39b4-4ed8-bd1b-19a7abfdf243	Transcriptome Profiling		TCGA-E2-A576-01A-11R-A31O-07
TCGA-A7-A0DB	f130f376-5801-40f9-975d-a7e2f7b5670d	Primary Tumor	Gene Expression Quantification		7af2075c-0386-4971-ae25-375330ef6cec.FPKM.txt.gz	TCGA-A7-A0DB-01A	0c74bde4-0411-4cfd-9c60-d8eaf8a09629	e8cb34ed-67cb-48b7-83cd-621a1224e781	7e22c050-d80f-4f94-b7da-115e68802ac4	Transcriptome Profiling		TCGA-A7-A0DB-01A-11R-A00Z-07
TCGA-A8-A08S	2779fa01-ac93-4e80-a997-3385f72172c3	Primary Tumor	Gene Expression Quantification		ed4ae015-8f5e-49b5-886d-e8489ca1b013.FPKM.txt.gz	TCGA-A8-A08S-01A	667c209e-9b4a-474d-8f69-102cfaffddf2	960d194f-fe39-42a0-831d-5c031cf93544	92fc3520-e19d-4499-be04-93e1d8fe1d32	Transcriptome Profiling		TCGA-A8-A08S-01A-11R-A034-07
TCGA-A8-A081	9d876f05-5080-4c4e-9bf5-45f631d381e5	Primary Tumor	Gene Expression Quantification		d09f7126-4c4b-4f95-918c-b12b5ca080e3.FPKM.txt.gz	TCGA-A8-A081-01A	c88b614b-811e-42f9-86e3-10909ced98e7	050ec96b-f110-429e-a138-4a41b38a24ae	fda14d83-2d03-4c8f-a21e-c091e5f9ed8d	Transcriptome Profiling		TCGA-A8-A081-01A-11R-A00Z-07
TCGA-A7-A26G	5ed024e8-d05e-4c65-9441-eda9930ccc82	Primary Tumor	Gene Expression Quantification		c56cda8a-0755-4715-9c46-5bc6280a5bf0.FPKM.txt.gz	TCGA-A7-A26G-01A	8cf1853a-55b2-4fb9-9a65-a46243304d54	f0cf4acd-6b09-4538-b58c-e86c623b6c71	6b0f951d-0dee-4ff1-911d-e784f10e98fa	Transcriptome Profiling		TCGA-A7-A26G-01A-21R-A169-07
TCGA-BH-A0HA	e666081b-caaf-4e8b-9446-807be71201a5	Primary Tumor	Gene Expression Quantification		26bfd2ed-0d81-48ae-afd5-cf61b249bc14.FPKM.txt.gz	TCGA-BH-A0HA-01A	cffc0fe5-533f-46f8-a54a-2e09c392767d	63baef92-6733-4791-b897-0abe9131a5f5	d77a071f-6cb8-4432-8572-c2f3200b952d	Transcriptome Profiling		TCGA-BH-A0HA-01A-11R-A12P-07
TCGA-BH-A1FL	14d1d84e-99e1-41ad-8892-3b4da3d4f948	Primary Tumor	Gene Expression Quantification		b02d1d2d-13e3-4246-ba2f-ae22d934c776.FPKM.txt.gz	TCGA-BH-A1FL-01A	0858a026-142c-4428-b05d-fdc22080afd3	6adbf536-e89b-4148-8ed6-9b9117f78c64	dad5e43a-e610-4e17-b89c-136f72bd62dd	Transcriptome Profiling		TCGA-BH-A1FL-01A-11R-A13Q-07
TCGA-AO-A0JC	03565036-b6d3-432f-8d9a-7099818e0788	Primary Tumor	Gene Expression Quantification		8d38b4b8-6074-469a-9af0-8200f4ee8bb5.FPKM.txt.gz	TCGA-AO-A0JC-01A	0f578102-ede7-46ad-ae1f-3c7351edb491	63aa7e64-3d7c-43e8-87fa-f52855faed80	e91620ce-7086-4b4b-be93-21b34da430d4	Transcriptome Profiling		TCGA-AO-A0JC-01A-11R-A056-07
TCGA-E2-A15E	0a2a3529-f645-4967-9a58-89ee20b8bb62	Metastatic	Gene Expression Quantification		b4474f7c-f371-4ecb-8c2f-cd7b5d5d243b.FPKM.txt.gz	TCGA-E2-A15E-06A	8131b824-c3db-4c83-99b9-aa0c60747c5d	28462438-fe47-4880-82d9-ee43d534d8a3	5a677549-2035-4c0e-8869-9e723e4972e8	Transcriptome Profiling		TCGA-E2-A15E-06A-11R-A12D-07
TCGA-BH-A0EB	ec6930e5-2d83-435a-9a57-a2c5c22caf02	Primary Tumor	Gene Expression Quantification		cf169f96-4fcd-4cc7-bea7-97a9a259b78a.FPKM.txt.gz	TCGA-BH-A0EB-01A	efb01993-cfe4-4f01-b628-ee34fceb4a5e	7877c9a9-2002-4d6d-9ca4-f200c1ac00e7	9f60cf35-f571-4c14-9f53-f31b4e025edf	Transcriptome Profiling		TCGA-BH-A0EB-01A-11R-A034-07
TCGA-GM-A2DA	c07b122e-ac50-4db2-add2-5617a5d0e976	Primary Tumor	Gene Expression Quantification		9221965b-27b8-410e-bf2c-32f9318d0514.FPKM.txt.gz	TCGA-GM-A2DA-01A	df5061ca-929b-4e23-89fb-6d05c1a9ffa4	ed47a919-be85-4d06-aee3-87b6485498cc	59dee04a-f428-44d3-ae59-686adb65e543	Transcriptome Profiling		TCGA-GM-A2DA-01A-11R-A18M-07
TCGA-D8-A1JD	530ad151-703d-4638-851f-0b5111ff318b	Primary Tumor	Gene Expression Quantification		c14ae3ed-5d43-452c-8955-631a8c62660d.FPKM.txt.gz	TCGA-D8-A1JD-01A	f2ee7101-b51e-4f75-95fa-555b5b79af74	50111388-1058-413a-ac2a-3fd4f84091aa	96f36116-0c71-476e-9728-bda6cad79553	Transcriptome Profiling		TCGA-D8-A1JD-01A-11R-A13Q-07
TCGA-E2-A573	6429c443-8ac3-407f-bb9c-66420b904bbf	Primary Tumor	Gene Expression Quantification		f641a19d-8497-4bc7-9df1-5228adfd5334.FPKM.txt.gz	TCGA-E2-A573-01A	be17bc7b-550a-461b-9f7b-2a5845cc12b2	8e324f79-8fbf-4d12-94d2-7b5a978425fc	a6138554-a705-41fe-9c9a-53381e40ca3e	Transcriptome Profiling		TCGA-E2-A573-01A-11R-A29R-07
TCGA-A2-A0CT	378778d2-b331-4867-a93b-c64028c8b4c7	Primary Tumor	Gene Expression Quantification		1d7afc91-311c-4f26-9be0-b76ac284ee96.FPKM.txt.gz	TCGA-A2-A0CT-01A	f33b0a48-706b-4fd8-b8b3-0a9f625bd0c0	3490858a-b2ef-4700-91ea-5e71c71cff67	3503c531-f818-4bf2-9d6d-76bd23538039	Transcriptome Profiling		TCGA-A2-A0CT-01A-31R-A056-07
TCGA-BH-A0DZ	478eb8aa-50b8-4ce5-98e4-d518ede4b174	Solid Tissue Normal	Gene Expression Quantification		a19d9498-5d19-4aef-9db9-d62deef77142.FPKM.txt.gz	TCGA-BH-A0DZ-11A	f59f9272-412f-4884-9874-a6ff59ab1740	d306052f-67ae-4bee-a38a-3fc2e8bf3f41	42f7963e-68e5-408d-874a-13dcb6228b5a	Transcriptome Profiling		TCGA-BH-A0DZ-11A-22R-A089-07
TCGA-A2-A25A	aaea5f9c-b35b-47f8-93cb-bdc7b81844ff	Primary Tumor	Gene Expression Quantification		5fa81a55-a556-4302-94ea-1249e51511f1.FPKM.txt.gz	TCGA-A2-A25A-01A	50c720f4-dbcb-4b8b-9808-d130f5197d27	57e65074-4dc7-4f55-9638-8d123702305c	7a21003c-3448-44b7-b690-2db12a87e7ff	Transcriptome Profiling		TCGA-A2-A25A-01A-12R-A16F-07
TCGA-BH-A18Q	db4bc6aa-2e7d-4bcb-8519-a455f624d33b	Solid Tissue Normal	Gene Expression Quantification		284f0774-1db5-4f86-a26c-0f967fa05d2f.FPKM.txt.gz	TCGA-BH-A18Q-11A	120bc298-f016-4c80-aa5f-a9006444942c	93eb97b3-918f-42b8-8d3d-34715d09e491	986634fc-f014-4e47-a43c-a06a74448a8f	Transcriptome Profiling		TCGA-BH-A18Q-11A-34R-A12D-07
TCGA-BH-A0HI	e0375a8b-a135-4103-a59d-39063fcf4a6f	Primary Tumor	Gene Expression Quantification		5018e9b3-06a9-47f9-b6c9-73d6dbaf188c.FPKM.txt.gz	TCGA-BH-A0HI-01A	682942cb-589f-4348-abc2-3c7cc76fb34d	838f924a-989c-4642-ba15-d711df6ccb37	c7656803-6194-447b-a462-a7fb78ed0eb2	Transcriptome Profiling		TCGA-BH-A0HI-01A-11R-A084-07
TCGA-BH-A0B8	d3a75976-67d3-40fa-9f6f-cf2a3d7b773c	Solid Tissue Normal	Gene Expression Quantification		8a987f43-454e-4b94-a2ec-6079c58eb99b.FPKM.txt.gz	TCGA-BH-A0B8-11A	61e357f3-e4e1-49b8-9e37-7e0ef5a29e23	f62006a0-500c-46dc-ab01-27550680494e	2464bd79-e2f3-4e84-90b6-7cc5fa2e6722	Transcriptome Profiling		TCGA-BH-A0B8-11A-41R-A089-07
TCGA-A8-A06T	2c04a2f5-321e-4dea-8e00-268325da65cb	Primary Tumor	Gene Expression Quantification		b6b2e280-f8b7-4689-84cb-d3733bb083eb.FPKM.txt.gz	TCGA-A8-A06T-01A	de1cdf25-62e6-41c0-b1c8-257175519041	7b80a02f-c065-4ec2-95fc-05baf0aa3926	dab06ca2-5027-43b1-ac04-ae5df5553abd	Transcriptome Profiling		TCGA-A8-A06T-01A-11R-A00Z-07
TCGA-LL-A5YP	6d24e675-2fa4-4102-861f-7516650b3049	Primary Tumor	Gene Expression Quantification		39ea216a-6bff-41bc-a730-350145ffd2eb.FPKM.txt.gz	TCGA-LL-A5YP-01A	5cc1fd95-8c43-4d40-9e50-fe9f65ee9f1c	3dc0bc4f-6863-4297-8915-f29e1aa25d26	f3f82002-5c14-4fe2-a1ef-bb215c1a516d	Transcriptome Profiling		TCGA-LL-A5YP-01A-21R-A28M-07
TCGA-C8-A12V	7e1673f8-5758-4963-8804-d5e39f06205b	Primary Tumor	Gene Expression Quantification		54401c2a-7124-42b7-90d8-6267575bce51.FPKM.txt.gz	TCGA-C8-A12V-01A	b12c9095-55c7-4add-9e22-3d65eeef2040	905de5ec-787c-471d-964b-9db587003602	f3600513-f8d2-4c5f-8eca-feee7e8584c9	Transcriptome Profiling		TCGA-C8-A12V-01A-11R-A115-07
TCGA-C8-A138	b6c286c6-2755-419b-87d3-59c7feda9653	Primary Tumor	Gene Expression Quantification		0211f2ea-a4f6-4a57-8f98-66bf0a327479.FPKM.txt.gz	TCGA-C8-A138-01A	f543c792-d997-420a-8bf1-c45456b62a8b	f386bdc5-6530-400d-9f82-db2c96449a70	092ae34e-a707-414b-9f96-dd9170790450	Transcriptome Profiling		TCGA-C8-A138-01A-11R-A115-07
TCGA-A8-A0A9	7b605fb6-d077-401e-b870-b87ddf505f82	Primary Tumor	Gene Expression Quantification		ba2c3d6c-cca9-4de1-b307-9baec3930c1b.FPKM.txt.gz	TCGA-A8-A0A9-01A	1766e42e-f8cf-447d-a694-3999a1fec43a	35f3fabc-9939-43a2-8491-c3813a970d13	ddbfb00a-e356-46dc-baeb-b55968de4330	Transcriptome Profiling		TCGA-A8-A0A9-01A-11R-A00Z-07
TCGA-AC-A3TM	67c73260-a242-4bba-87c5-d2302556dff7	Primary Tumor	Gene Expression Quantification		205e7e19-1169-41a2-ac34-f8e1088e1015.FPKM.txt.gz	TCGA-AC-A3TM-01A	902592e6-c7c5-46b8-b70b-5520df79a8a3	4ee0389f-33ec-4a69-bc02-1c458d812cb2	18c42d74-2cac-448a-a5df-484399edfdbf	Transcriptome Profiling		TCGA-AC-A3TM-01A-11R-A22K-07
TCGA-AO-A125	8577ffcb-242e-40e2-98d4-2831d952be34	Primary Tumor	Gene Expression Quantification		2c87e676-6601-4d73-ad4b-9a0fd68ae0e4.FPKM.txt.gz	TCGA-AO-A125-01A	6c8cb6ae-99bb-4878-b6f5-9da28be98588	2fb2f7f4-2435-4ac0-a405-a342e15ef7cd	0809e7be-e21d-46ed-89fc-c4906864bacb	Transcriptome Profiling		TCGA-AO-A125-01A-11R-A10J-07
TCGA-A7-A13D	8785012f-f73e-4d68-87cf-1d804af32782	Primary Tumor	Gene Expression Quantification		11b92965-3650-4f3e-a6da-65728487d7ab.FPKM.txt.gz	TCGA-A7-A13D-01A	24664b94-f5b5-4a99-a09b-66e23edf5916	79fc9ed3-4e96-4c0e-869e-1756cbdabb39	7ccecf9c-194f-4f4d-a8f4-3b1878ccf440	Transcriptome Profiling		TCGA-A7-A13D-01A-13R-A277-07
TCGA-AC-A3YJ	86cf879e-3b40-44dd-aaa7-6f49f54a15d9	Primary Tumor	Gene Expression Quantification		406342c7-8231-4efb-a8dd-b65238aacd9b.FPKM.txt.gz	TCGA-AC-A3YJ-01A	5d5982c0-530f-4b2b-b1fb-d70c8168c793	3447bdbf-5177-451e-bb93-736153ea76a9	bd47b547-3454-4ffd-83fc-baa22406ab27	Transcriptome Profiling		TCGA-AC-A3YJ-01A-11R-A22U-07
TCGA-A2-A0YE	84a88e8d-1e65-4b88-aae6-bf4c7a7e4c33	Primary Tumor	Gene Expression Quantification		25de1c24-bb1d-40a7-b62f-b54d6184426c.FPKM.txt.gz	TCGA-A2-A0YE-01A	7f57b9e7-1b1b-4e07-beb4-b877b7651f7b	c8426c95-e975-4a7e-9943-f5c513dd95ef	e5a7fd2f-846c-4284-90eb-17fdfa0f0078	Transcriptome Profiling		TCGA-A2-A0YE-01A-11R-A109-07
TCGA-D8-A1JH	4d1bf9e6-5837-4aed-b568-92f014ed5a4b	Primary Tumor	Gene Expression Quantification		1f853089-c40d-4bee-9833-837f327b275a.FPKM.txt.gz	TCGA-D8-A1JH-01A	00a3c8f4-bd75-4aa8-abb7-21005b1a5ad8	8d84c9f4-6f19-42a6-9f55-8b4ccafc6117	6cd5c6fe-bdb4-42cd-a493-7ce23c10c30c	Transcriptome Profiling		TCGA-D8-A1JH-01A-11R-A13Q-07
TCGA-AC-A2FB	02bbb632-0f7f-439d-b8f0-c86a06237424	Solid Tissue Normal	Gene Expression Quantification		c87fff18-9dff-41c1-8ec7-99a581e404b4.FPKM.txt.gz	TCGA-AC-A2FB-11A	f18b2ff7-eddb-40b5-9bbe-7ef09787ddef	2c9b563c-6f22-4a54-a232-ce7974b30458	345f3d12-b9ed-4425-b445-a3d8e22c2cdb	Transcriptome Profiling		TCGA-AC-A2FB-11A-13R-A17B-07
TCGA-OL-A66L	af0acaa9-a61c-4e57-bc0d-453ad5bf193a	Primary Tumor	Gene Expression Quantification		aab22bf4-8c7f-46b5-8170-844f24a65522.FPKM.txt.gz	TCGA-OL-A66L-01A	0df01f96-a14b-4bd9-bddb-1dab47491d2d	3c8913ca-bc61-415b-9c6f-12295328022c	6d121f4c-89d7-4af6-967f-7749606cbe9c	Transcriptome Profiling		TCGA-OL-A66L-01A-12R-A31O-07
TCGA-E2-A1II	0fe1419e-a005-407c-8ae7-15c4c1579539	Primary Tumor	Gene Expression Quantification		79b3f166-d05a-4a27-ac51-31a6e36bd349.FPKM.txt.gz	TCGA-E2-A1II-01A	f7a5cfcb-623c-4858-ba32-e6ca63c75d2a	e70a8d1b-f29d-412f-8c90-85862a2b75ad	41ce5bfb-1e43-45c9-b11d-82e02dafa3b5	Transcriptome Profiling		TCGA-E2-A1II-01A-11R-A144-07
TCGA-A2-A0EQ	2192c1db-4718-4254-ba42-3ae7f30ad5a8	Primary Tumor	Gene Expression Quantification		57e8b21e-eeb7-4f8e-a8b3-b6016bd37c96.FPKM.txt.gz	TCGA-A2-A0EQ-01A	a083b072-7c1e-4ed6-90cf-1e49d21df4cb	63792ecf-4f55-4eb5-bfbc-78accb4f104a	26461186-e854-4ab3-a6ae-fb089dd29110	Transcriptome Profiling		TCGA-A2-A0EQ-01A-11R-A034-07
TCGA-BH-A1FB	ecab16bc-28d5-4c3a-8735-3c785bd047c4	Primary Tumor	Gene Expression Quantification		0404b823-fd3c-47dd-9861-0f9f01a02d2e.FPKM.txt.gz	TCGA-BH-A1FB-01A	5b262ec0-72f2-4c54-820e-a39afad67212	1fc22273-7e02-4193-9fbb-476e0eab6afb	defbb551-1ee7-4ca1-93ff-0dadf9fe5059	Transcriptome Profiling		TCGA-BH-A1FB-01A-11R-A13Q-07
TCGA-A2-A0SX	18d35983-ea6a-4b70-a209-9bef37595956	Primary Tumor	Gene Expression Quantification		111d998f-4133-436a-9990-64cb293a986e.FPKM.txt.gz	TCGA-A2-A0SX-01A	28f9b0d6-8b8f-4dd6-8a7d-73cdd374a825	c0819744-0dad-4597-b9ac-9117497418a8	5f693ba5-3845-4231-895b-c431db35452b	Transcriptome Profiling		TCGA-A2-A0SX-01A-12R-A084-07
TCGA-AR-A2LK	1b703058-e596-45bc-80fe-8b98d545c2e2	Primary Tumor	Gene Expression Quantification		786873b7-1515-4aaf-872a-ee2e0ee05bf2.FPKM.txt.gz	TCGA-AR-A2LK-01A	047160f7-3727-4915-b02d-61557350d88b	d6f5c34a-0f5c-4aed-977a-74a1e5d50915	30ad67fa-d755-41f9-80a6-b063ead4aace	Transcriptome Profiling		TCGA-AR-A2LK-01A-11R-A180-07
TCGA-AN-A04D	49717f75-0f2d-4e1c-9a12-f1cd7877b80a	Primary Tumor	Gene Expression Quantification		658ec1a1-9948-4be6-a4e2-44ea4655d29c.FPKM.txt.gz	TCGA-AN-A04D-01A	a09baab9-3eac-4271-9c12-2684642f8869	cbf66244-42c8-4df6-aca7-932e77bb5e0e	faa377a3-bb47-4a31-8ebf-b8fac7f368eb	Transcriptome Profiling		TCGA-AN-A04D-01A-21R-A034-07
TCGA-OL-A6VO	398fb71b-ca83-44e7-bf0d-b1ca464b0283	Primary Tumor	Gene Expression Quantification		9b13b9bb-b184-42ed-80dd-2d9b90da17ba.FPKM.txt.gz	TCGA-OL-A6VO-01A	5cb12edf-25a1-40f6-831a-5fb1f56676e1	bfb67ae4-dcfe-4002-8f5a-35dbec269889	ba8364a2-c4e3-4d07-b5f0-8ac55de072f1	Transcriptome Profiling		TCGA-OL-A6VO-01A-12R-A33J-07
TCGA-AR-A0U0	e3c336f5-c32f-4c5d-81fb-e2408ae145b2	Primary Tumor	Gene Expression Quantification		6d32c2f4-c318-4917-8e17-2eff74b5e127.FPKM.txt.gz	TCGA-AR-A0U0-01A	dea20128-b180-4da1-9da5-0f00bea3b1ab	193a40b4-4410-408c-92d6-486472c1e6fb	9abd6301-a0e8-4484-b3ea-daf4b9175f0d	Transcriptome Profiling		TCGA-AR-A0U0-01A-11R-A109-07
TCGA-E9-A226	dd67408e-46ba-4573-9415-d4814e9f84de	Primary Tumor	Gene Expression Quantification		5ab6232c-5cba-47ca-af29-3799b0263a58.FPKM.txt.gz	TCGA-E9-A226-01A	2f11f003-9c39-46ba-990f-10d326953f1b	c1adf54e-8248-4b44-a9a1-e883fcc4f702	522603c0-ccfa-4032-8c67-c2ec67fe5106	Transcriptome Profiling		TCGA-E9-A226-01A-21R-A157-07
TCGA-E9-A1NH	b2aac45b-2073-4c7a-adb9-769a4fdcc111	Primary Tumor	Gene Expression Quantification		d6bbcaba-61a7-4360-bc15-1426f8eafa82.FPKM.txt.gz	TCGA-E9-A1NH-01A	0eb9c5a5-1e4e-4808-882e-858b4d0ed396	fb0b2d84-d982-4d3a-9803-36420f2e7e46	e635ad7e-9b6e-4ebc-bbd6-a370cbf3d148	Transcriptome Profiling		TCGA-E9-A1NH-01A-11R-A14D-07
TCGA-AR-A5QM	9c895825-d6f6-4d14-a662-23212200f6e5	Primary Tumor	Gene Expression Quantification		9e62a3e2-20f0-4de4-aec0-317369ce4798.FPKM.txt.gz	TCGA-AR-A5QM-01A	6bbb74ed-93be-4cbe-a854-4ea6aaec0615	cec6ad5e-a8d3-43cd-8a74-2199899f2422	132b3115-e1cb-4585-acdf-a87a63544bd4	Transcriptome Profiling		TCGA-AR-A5QM-01A-11R-A27Q-07
TCGA-A2-A0T0	95c53f69-0f05-4348-822a-571f3d757001	Primary Tumor	Gene Expression Quantification		d9b4ed1e-39fe-4378-a9f8-f5f74a284c57.FPKM.txt.gz	TCGA-A2-A0T0-01A	7e073ecd-452a-4cba-9dfd-8601f3245721	e240d339-c042-42dc-b97a-d1effcac44b7	7e454408-5662-4268-b605-681df38ff5bf	Transcriptome Profiling		TCGA-A2-A0T0-01A-22R-A084-07
TCGA-A8-A0A2	34d5a193-85e5-4399-8a9b-e92858eafdfe	Primary Tumor	Gene Expression Quantification		f9365670-8213-4263-80aa-1718e6d05dc8.FPKM.txt.gz	TCGA-A8-A0A2-01A	6330ab59-db9d-4b22-a96b-1024c9b4908d	9ae522c2-0fbf-493c-b3c7-a6ccd685c787	059cbc4b-91ff-4dc6-8509-8f073ba1919b	Transcriptome Profiling		TCGA-A8-A0A2-01A-11R-A034-07
TCGA-OK-A5Q2	cd7fb75e-1c2e-4201-86d3-b3ba21f476bf	Primary Tumor	Gene Expression Quantification		67d71120-1690-412a-82f3-9bc921ad6b07.FPKM.txt.gz	TCGA-OK-A5Q2-01A	b835c127-4f06-4870-a0a4-7f95be0260a4	5b55c210-049a-4835-ac3b-bba70c72973b	05b99690-3796-4b4a-9be3-41b8a4953358	Transcriptome Profiling		TCGA-OK-A5Q2-01A-11R-A27Q-07
TCGA-E2-A15A	73ccc949-01b7-48d3-a7c4-c4bcd261672a	Primary Tumor	Gene Expression Quantification		11f80365-b1a5-401d-840b-18e08c5052ba.FPKM.txt.gz	TCGA-E2-A15A-01A	a4754430-f713-4aeb-998c-0f470a5549d1	423305a8-f060-44da-a053-18dd8c2b172e	52bc3c80-4956-4dd4-9cd3-88ad71162e57	Transcriptome Profiling		TCGA-E2-A15A-01A-11R-A12D-07
TCGA-AC-A23H	7dcf550c-90ce-4f63-aecd-0e46897e2a3e	Solid Tissue Normal	Gene Expression Quantification		15b1a310-59b4-41e8-bbc3-19131f12ee09.FPKM.txt.gz	TCGA-AC-A23H-11A	93108690-ccc2-4ae4-89e0-042a654a0228	7df59ca8-7e51-4581-9d7f-8bba0395ce17	e683ceb5-c122-48da-a595-82f9f2bf2a71	Transcriptome Profiling		TCGA-AC-A23H-11A-12R-A157-07
TCGA-C8-A12Q	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	Primary Tumor	Gene Expression Quantification		fa3d5856-e25b-4d4e-94ac-f524dc8a4cf5.FPKM.txt.gz	TCGA-C8-A12Q-01A	e042ea6d-3204-41a7-9811-25f4ac0c3558	8867f07e-0993-4c9a-96df-18e24801ba80	4d2548ea-6485-46e5-8729-741bb986afec	Transcriptome Profiling		TCGA-C8-A12Q-01A-11R-A115-07
TCGA-B6-A0I6	045c13ef-3db7-4adf-b0a3-23338f0479f3	Primary Tumor	Gene Expression Quantification		0e3c0131-7ad3-425d-ade3-a75296581f43.FPKM.txt.gz	TCGA-B6-A0I6-01A	09c248f8-cdd7-4c13-9085-26c56544bcf7	14423610-4958-43f4-9a75-1a61c1293024	3bb32796-16f2-4c22-8b5e-7bafddf94a4b	Transcriptome Profiling		TCGA-B6-A0I6-01A-11R-A034-07
TCGA-A7-A426	d48e9f25-f083-4f88-a92d-c12d9f765ba6	Primary Tumor	Gene Expression Quantification		9348d9ac-3c90-433e-b5f4-92a7c1287bed.FPKM.txt.gz	TCGA-A7-A426-01A	185d3410-2daa-4d28-ab60-a7c13ae9d4fb	3374057f-4159-464c-b6c3-276bb12a8902	8e8876ad-9b78-4c94-ac59-677c92966a23	Transcriptome Profiling		TCGA-A7-A426-01A-22R-A24H-07
TCGA-BH-A0HU	dc657ca8-98e8-4ec4-a513-1b848be0e85d	Primary Tumor	Gene Expression Quantification		4c05f1ea-cd90-4a8c-b445-fb60850144d1.FPKM.txt.gz	TCGA-BH-A0HU-01A	c3c6bd09-e8ea-45f3-bdd6-e592bfc2b94f	ba869eea-6e25-4afb-a0ad-73fda57a1d88	a479e796-26c0-474d-af84-ad603ff421a5	Transcriptome Profiling		TCGA-BH-A0HU-01A-11R-A034-07
TCGA-BH-A0E6	6c0066e3-96df-4870-bcd3-98cda64082e9	Primary Tumor	Gene Expression Quantification		c09b211e-fb38-415d-bca4-487c9844ca39.FPKM.txt.gz	TCGA-BH-A0E6-01A	6bf094a5-1f62-406c-9b3a-e686bb4a074e	052e361c-9cf7-4a92-a77d-f3d70f9dec0b	17130432-83cd-4925-91a8-fe55c28a723e	Transcriptome Profiling		TCGA-BH-A0E6-01A-11R-A034-07
TCGA-A2-A3XW	c02699b5-580a-4d55-971e-f4692b2cce57	Primary Tumor	Gene Expression Quantification		e54638eb-8b35-4cf1-af4e-3411dfbd1ba2.FPKM.txt.gz	TCGA-A2-A3XW-01A	f6cbfa5a-7d10-4efb-ae74-195e1a1e9774	9d306f32-10bf-4ef7-ac97-91dc07d8eb4a	793f5d3e-e021-4d7f-ba61-2dcc6bce911f	Transcriptome Profiling		TCGA-A2-A3XW-01A-11R-A239-07
TCGA-AR-A24X	491d5ebb-e9ab-4b17-acb8-630ff9fef0f2	Primary Tumor	Gene Expression Quantification		754aad86-ccb1-4716-84fc-abe77e4b3e2d.FPKM.txt.gz	TCGA-AR-A24X-01A	42a7e579-365d-4393-8b98-e4516863299e	a00cc4fb-6852-4869-89a7-f9f2fc941ccc	b8d60887-f000-46c0-a682-71e614806a0f	Transcriptome Profiling		TCGA-AR-A24X-01A-11R-A169-07
TCGA-A2-A0D3	4a16429b-884f-4c95-8683-feeedf0d6a55	Primary Tumor	Gene Expression Quantification		757b49f6-849d-45d9-a182-4caa6c527fc2.FPKM.txt.gz	TCGA-A2-A0D3-01A	eefe67c9-48a1-4381-a3ef-81b51e46c6df	f71ea58f-a4b4-464c-a276-92747efcc0b9	20c548fd-0ac1-4d10-a3cd-7611f40aba0f	Transcriptome Profiling		TCGA-A2-A0D3-01A-11R-A115-07
